Date,Open,High,Low,Close,Volume
2019-09-16,299.84,301.14,299.45,300.16,58191175
2019-09-17,299.94,301.02,299.75,300.92,42904427
2019-09-18,300.49,301.22,298.24,301.1,74192091
2019-09-19,301.53,302.63,300.71,301.08,78099215
2019-09-20,300.36,300.67,297.41,298.28,97455979
2019-09-23,297.55,299,297.27,298.21,47541321
2019-09-24,299.41,299.84,294.81,295.87,97367568
2019-09-25,295.96,298.11,294.33,297.62,73434081
2019-09-26,297.63,297.86,295.45,297,58722357
2019-09-27,297.83,297.95,293.69,295.4,84781110
2019-09-30,295.97,297.55,295.92,296.77,52562761
2019-10-01,297.74,298.45,293,293.24,89900420
2019-10-02,291.5,291.51,286.64,288.06,124523974
2019-10-03,287.81,290.45,284.82,290.42,85906799
2019-10-04,291.14,294.63,290.82,294.35,66700681
2019-10-07,293.47,295.26,292.77,293.08,60656561
2019-10-08,291.04,291.85,288.49,288.53,101575470
2019-10-09,290.75,292.3,288.66,291.27,65707329
2019-10-10,291.18,294.21,291,293.24,57255974
2019-10-11,296.27,298.74,296.14,296.28,101228577
2019-10-14,295.93,296.67,295.57,295.95,40546668
2019-10-15,297.1,299.7,296.97,298.88,47832356
2019-10-16,298.37,299.16,297.92,298.4,50563596
2019-10-17,299.68,300.24,298.51,299.28,46784885
2019-10-18,298.69,299.39,296.99,297.97,64338028
2019-10-21,299.42,300.21,298.94,299.99,39460901
2019-10-22,300.58,300.9,298.91,299.01,49126038
2019-10-23,298.73,299.94,298.5,299.88,34991829
2019-10-24,300.91,301.07,299.46,300.37,35857459
2019-10-25,299.74,302.2,299.68,301.6,45205412
2019-10-28,302.94,303.85,302.91,303.3,42146965
2019-10-29,303,304.23,302.86,303.21,44284921
2019-10-30,303.43,304.55,301.99,304.14,49643928
2019-10-31,304.13,304.13,301.73,303.33,69053791
2019-11-01,304.92,306.19,304.74,306.14,71141515
2019-11-04,307.85,308,306.96,307.37,60606916
2019-11-05,307.59,307.92,306.71,307.03,42933219
2019-11-06,307.03,307.4,306.06,307.1,46487108
2019-11-07,308.57,309.65,307.66,308.18,54272274
2019-11-08,307.8,309,307.03,308.94,49068797
2019-11-11,307.42,308.54,307.27,308.35,35934909
2019-11-12,308.75,309.99,308.15,309,46484624
2019-11-13,307.91,309.54,307.66,309.1,54459018
2019-11-14,308.79,309.64,308.09,309.55,52001874
2019-11-15,311.02,311.84,310.26,311.79,62706192
2019-11-18,311.53,312.28,311.03,312.02,49327980
2019-11-19,312.68,312.69,311.22,311.93,67927818
2019-11-20,311.28,311.85,309.06,310.77,79696276
2019-11-21,310.89,311.01,309.39,310.27,54664690
2019-11-22,311.09,311.24,309.85,310.96,44850228
2019-11-25,311.98,313.37,311.98,313.37,48762676
2019-11-26,313.41,314.28,313.06,314.08,37727953
2019-11-27,314.61,315.48,314.37,315.48,44793179
2019-11-29,314.86,315.13,314.06,314.31,36592740
2019-12-02,314.59,314.66,311.17,311.64,76110027
2019-12-03,308.65,309.64,307.13,309.55,75172709
2019-12-04,310.7,312.12,310.32,311.46,49190402
2019-12-05,312.23,312.25,310.58,312.02,40781669
2019-12-06,314.12,315.31,314.11,314.87,48956767
2019-12-09,314.44,315.18,313.8,313.88,34904315
2019-12-10,313.82,314.55,312.81,313.53,53107133
2019-12-11,314.03,314.7,313.44,314.42,53521450
2019-12-12,314.43,317.99,314.17,317.13,96585802
2019-12-13,316.87,318.67,316.02,317.32,81546487
2019-12-16,319.22,320.15,317.25,319.5,82836128
2019-12-17,319.92,320.25,319.48,319.57,61131769
2019-12-18,320,320.25,319.53,319.59,48199955
2019-12-19,319.8,320.98,319.52,320.9,85388424
2019-12-20,320.46,321.97,319.39,320.73,149338215
2019-12-23,321.59,321.65,321.06,321.22,53015641
2019-12-24,321.47,321.52,320.9,321.23,20270007
2019-12-26,321.65,322.95,321.64,322.94,31024188
2019-12-27,323.74,323.8,322.28,322.86,42554820
2019-12-30,322.95,323.1,320.55,321.08,49782730
2019-12-31,320.53,322.13,320.15,321.86,57106998
2020-01-02,323.54,324.89,322.53,324.87,59253833
2020-01-03,321.16,323.64,321.1,322.41,77783121
2020-01-06,320.49,323.73,320.36,323.64,55761948
2020-01-07,323.02,323.54,322.24,322.73,42854811
2020-01-08,322.94,325.78,322.67,324.45,68434153
2020-01-09,326.16,326.73,325.52,326.65,48569601
2020-01-10,327.29,327.46,325.2,325.71,53057389
2020-01-13,326.39,327.96,325.92,327.95,47262010
2020-01-14,327.47,328.62,326.84,327.45,63036384
2020-01-15,327.35,329.02,327.26,328.19,72056598
2020-01-16,329.7,330.92,329.45,330.92,54050328
2020-01-17,331.7,332.18,330.85,331.95,95846017
2020-01-21,330.9,332.18,330.82,331.3,77742415
2020-01-22,332.24,332.95,331.17,331.34,48914899
2020-01-23,330.63,332.17,329.41,331.72,51962994
2020-01-24,332.44,332.53,327.36,328.77,87578442
2020-01-27,323.03,325.12,322.66,323.5,84062463
2020-01-28,325.06,327.85,323.6,326.89,63833953
2020-01-29,328.38,328.63,326.4,326.62,54040889
2020-01-30,324.36,327.91,323.54,327.68,75491844
2020-01-31,327,327.17,320.73,321.73,113845576
2020-02-03,323.35,326.16,323.22,324.12,69242293
2020-02-04,328.07,330.01,327.72,329.06,62573190
2020-02-05,332.27,333.09,330.67,332.86,65951146
2020-02-06,333.91,334.19,332.8,333.98,50359688
2020-02-07,332.82,333.99,331.6,332.2,64139443
2020-02-10,331.23,334.75,331.19,334.68,42070006
2020-02-11,336.16,337.02,334.68,335.26,54864533
2020-02-12,336.83,337.65,336.43,337.42,43992662
2020-02-13,335.86,338.12,335.56,337.06,54501922
2020-02-14,337.51,337.73,336.2,337.6,64582210
2020-02-18,336.51,337.67,335.21,336.73,57342526
2020-02-19,337.79,339.08,337.48,338.34,48814692
2020-02-20,337.74,338.64,333.68,336.95,74163362
2020-02-21,335.47,335.81,332.58,333.48,113788208
2020-02-24,323.14,333.56,321.24,322.42,161088409
2020-02-25,323.94,324.61,311.69,312.65,218913168
2020-02-26,314.18,318.11,310.7,311.5,194773819
2020-02-27,305.46,311.56,297.51,297.51,284353459
2020-02-28,288.7,297.89,285.54,296.26,385764020
2020-03-02,298.21,309.16,294.46,309.09,238703625
2020-03-03,309.5,313.84,297.57,300.24,300139149
2020-03-04,306.12,313.1,303.33,312.86,176613448
2020-03-05,304.98,308.47,300.01,302.46,186366809
2020-03-06,293.15,298.78,290.23,297.46,228667168
2020-03-09,275.3,284.19,273.45,274.23,309417349
2020-03-10,284.64,288.52,273.5,288.42,276444058
2020-03-11,280.7,281.94,270.88,274.36,256416563
2020-03-12,256,266.66,247.68,248.11,392220669
2020-03-13,263.09,271.48,248.52,269.32,329566100
2020-03-16,241.18,256.9,237.36,239.85,297240027
2020-03-17,245.04,256.17,237.07,252.8,262070471
2020-03-18,236.25,248.37,228.02,240,327597131
2020-03-19,239.25,247.38,232.22,240.51,289322037
2020-03-20,242.53,244.47,228.5,228.8,347158794
2020-03-23,228.19,229.68,218.26,222.95,326025169
2020-03-24,234.42,244.1,233.8,243.15,235494475
2020-03-25,244.87,256.35,239.75,246.79,299430255
2020-03-26,249.52,262.8,249.05,261.2,257632816
2020-03-27,253.27,260.81,251.05,253.42,224341217
2020-03-30,255.7,262.43,253.53,261.65,170961866
2020-03-31,260.56,263.33,256.22,257.75,194881060
2020-04-01,247.98,257.66,243.9,246.15,189554623
2020-04-02,245.19,252.68,244.59,251.83,177660430
2020-04-03,250.76,253.32,245.22,248.19,135561171
2020-04-06,257.84,267,248.17,264.86,188061238
2020-04-07,274.21,275.03,264.89,265.13,201427189
2020-04-08,267.96,276,265.25,274.03,153774487
2020-04-09,277.58,281.2,275.47,278.2,190282705
2020-04-13,277.14,277.51,271.41,275.66,114839053
2020-04-14,280.98,284.9,275.51,283.79,134143350
2020-04-15,277.57,283.94,275.46,277.76,121775006
2020-04-16,279.15,280.03,275.76,279.1,131798325
2020-04-17,285.38,287.3,282.4,286.64,146684784
2020-04-20,282.61,286.79,281.35,281.59,100109285
2020-04-21,276.73,278.04,272.02,273.04,126385698
2020-04-22,278.35,281,276.91,279.1,93524584
2020-04-23,280.49,283.94,278.75,279.08,104709693
2020-04-24,280.73,283.7,278.5,282.97,85165953
2020-04-27,285.12,288.27,284.62,287.05,77896608
2020-04-28,291.02,291.4,285.4,285.73,105269985
2020-04-29,291.53,294.88,290.41,293.21,118745579
2020-04-30,291.71,293.32,288.59,290.48,122901701
2020-05-01,285.31,290.66,281.52,282.79,125180028
2020-05-04,280.74,283.9,279.13,283.57,80873213
2020-05-05,286.64,289.25,283.71,286.19,79569938
2020-05-06,288.04,288.46,283.78,284.25,73632628
2020-05-07,287.75,289.78,287.13,287.68,75250412
2020-05-08,291.09,292.95,289.86,292.44,76622128
2020-05-11,290.34,294,289.88,292.5,79514231
2020-05-12,293.79,294.24,286.52,286.67,95870786
2020-05-13,286.06,287.19,278.96,281.6,144721099
2020-05-14,278.95,285.11,272.99,284.97,121977890
2020-05-15,282.37,286.33,281.34,286.28,111146276
2020-05-18,293.05,296.75,292.7,295,120320229
2020-05-19,294.35,296.2,291.95,291.97,95189316
2020-05-20,295.82,297.87,295.57,296.93,85861691
2020-05-21,296.79,297.67,293.69,294.88,78293925
2020-05-22,294.57,295.63,293.22,295.44,63958200
2020-05-26,301.93,302.19,295.46,299.08,88951442
2020-05-27,302.12,303.57,296.87,303.53,104817449
2020-05-28,304.65,306.84,302.24,302.97,90767807
2020-05-29,302.46,304.96,299.47,304.32,119265702
2020-06-01,303.62,306.2,303.06,305.55,56779836
2020-06-02,306.55,308.13,305.1,308.08,74267162
2020-06-03,310.24,313.22,309.94,312.18,92567574
2020-06-04,311.11,313,309.08,311.36,75794363
2020-06-05,317.23,321.27,317.16,319.34,150524674
2020-06-08,320.22,323.41,319.63,323.2,73641217
2020-06-09,320.3,323.28,319.36,320.79,77479228
2020-06-10,321.42,322.39,318.22,319,95000766
2020-06-11,311.46,312.15,300.01,300.61,209243560
2020-06-12,308.24,309.08,298.6,304.21,194678879
2020-06-15,298.02,308.28,296.74,307.05,135782724
2020-06-16,315.48,315.64,307.67,312.96,137627502
2020-06-17,314.07,314.39,310.86,311.66,83398944
2020-06-18,310,312.3,309.51,311.78,80828658
2020-06-19,314.17,314.38,306.53,308.64,135549624
2020-06-22,307.99,311.05,306.75,310.62,74649389
2020-06-23,313.49,314.5,311.61,312.05,68471246
2020-06-24,309.84,310.51,302.1,304.09,132813492
2020-06-25,303.47,307.64,301.28,307.35,89467968
2020-06-26,306.16,306.39,299.42,300.05,127961017
2020-06-29,301.41,304.61,298.93,304.46,79773260
2020-06-30,303.99,310.2,303.82,308.36,113394772
2020-07-01,309.57,311.89,309.07,310.52,72396542
2020-07-02,314.24,315.7,311.51,312.23,69344217
2020-07-06,316.37,317.68,315.56,317.05,61713828
2020-07-07,315.38,317.52,313.37,313.78,82909963
2020-07-08,314.61,316.3,312.7,316.18,54638596
2020-07-09,316.84,317.1,310.68,314.38,83354158
2020-07-10,314.31,317.88,312.76,317.59,57550365
2020-07-13,320.13,322.71,314.13,314.84,102997484
2020-07-14,313.3,319.76,312,318.92,93656951
