Date,Open,High,Low,Close,Volume
2020-06-09,161.1,161.78,160.87,161.26,9045618
2020-06-10,162.1,163.63,160.52,163.57,13009343
2020-06-11,163.35,164.06,161.97,162.39,11673902
2020-06-12,163.41,163.88,162.56,162.62,6895361
2020-06-15,160.52,162.56,160.16,162.33,8538826
2020-06-16,161.85,162.69,161.36,162.25,7969781
2020-06-17,162,162.62,161.77,162.56,4758210
2020-06-18,162.2,162.32,161.44,162.24,5397628
2020-06-19,162.87,164.09,162.78,164.03,12187390
2020-06-22,165.06,165.73,164.41,165.09,12385635
2020-06-23,165.63,166.52,165.52,166.48,12137343
2020-06-24,166.01,166.99,165.45,165.9,10901444
2020-06-25,165.89,165.91,165.16,165.8,7093774
2020-06-26,164.87,166.56,164.22,166.54,9753492
2020-06-29,166.56,166.8,166.18,166.63,6735695
2020-06-30,166.31,167.99,166.19,167.37,12762295
2020-07-01,167.05,167.06,165.34,166.62,13214759
2020-07-02,166.2,167.24,166.02,166.98,8753455
2020-07-06,167.75,168,167.19,167.98,7265701
2020-07-07,167.41,169.04,167.38,169.04,11633122
2020-07-08,170.32,170.86,169.78,170.09,11662726
2020-07-09,170.48,170.63,168.78,169.63,13327389
2020-07-10,169.95,170.15,168.57,169.19,8218013
2020-07-13,170.29,170.42,169.16,169.4,11095948
2020-07-14,168.97,170.2,168.81,170.19,9812736
